ypr	-77.02	-3.63	-3.40
ypr	-77.31	-3.72	-3.58
ypr	-77.37	-3.77	-3.26
ypr	-77.32	-3.85	-2.81
ypr	-77.25	-3.90	-2.54
ypr	-77.18	-3.91	-2.53
ypr	-77.19	-3.88	-2.71
FIFO overflow!
ypr	-76.22	-3.16	-1.10
ypr	-76.22	-3.11	-1.10
ypr	-76.22	-3.08	-1.31
ypr	-76.24	-3.09	-1.51
ypr	-76.25	-3.15	-1.59
ypr	-76.26	-3.22	-1.59
ypr	-76.26	-3.31	-1.62
ypr	-76.31	-3.46	-1.78
ypr	-76.32	-3.64	-1.89
ypr	-76.34	-3.84	-1.94
ypr	-76.38	-4.00	-1.98
ypr	-76.48	-4.12	-2.13
ypr	-76.56	-4.21	-2.37
ypr	-76.63	-4.38	-2.58
ypr	-76.68	-4.61	-2.73
ypr	-76.72	-4.86	-2.90
ypr	-76.79	-5.08	-3.07
ypr	-76.81	-5.19	-3.14
ypr	-76.58	-5.40	-3.20
ypr	-76.70	-5.53	-3.33
ypr	-76.81	-5.68	-3.39
FIFO overflow!
FIFO overflow!
ypr	-77.72	-17.33	-7.38
ypr	-77.74	-17.25	-7.25
ypr	-77.71	-17.03	-7.15
ypr	-77.64	-16.63	-7.18
ypr	-77.60	-16.07	-7.21
ypr	-77.58	-15.50	-7.15
ypr	-77.56	-15.07	-6.96
ypr	-77.55	-14.75	-6.81
ypr	-77.51	-14.49	-6.77
ypr	-77.51	-14.14	-6.83
ypr	-77.51	-13.63	-6.93
ypr	-77.51	-13.03	-7.00
ypr	-77.44	-12.52	-7.28
ypr	-77.29	-12.25	-7.63
ypr	-77.05	-12.06	-7.73
ypr	-76.84	-11.84	-7.59
ypr	-76.77	-11.56	-7.39
ypr	-76.74	-11.10	-7.13
ypr	-76.79	-10.60	-6.89
ypr	-76.88	-10.20	-6.86
FIFO overflow!
ypr	-77.49	-5.42	-10.96
ypr	-77.46	-5.41	-11.32
ypr	-77.40	-5.40	-11.73
ypr	-77.34	-5.40	-12.10
ypr	-77.35	-5.38	-12.30
ypr	-77.44	-5.34	-12.32
ypr	-77.60	-5.30	-12.27
ypr	-77.79	-5.25	-12.24
ypr	-77.96	-5.23	-12.24
ypr	-78.10	-5.29	-12.33
ypr	-78.20	-5.43	-12.45
ypr	-78.27	-5.61	-12.54
ypr	-78.26	-5.72	-12.42
ypr	-78.26	-5.83	-12.18
ypr	-78.26	-5.95	-11.84
ypr	-78.31	-6.12	-11.50
ypr	-78.35	-6.36	-11.25
ypr	-78.39	-6.67	-11.06
ypr	-78.42	-7.06	-10.83
ypr	-78.48	-7.46	-10.62
FIFO overflow!
ypr	-77.12	-8.41	-7.26
ypr	-77.23	-8.42	-7.13
ypr	-77.35	-8.48	-7.15
ypr	-77.42	-8.57	-7.17
ypr	-77.50	-8.62	-7.14
ypr	-77.53	-8.62	-7.07
ypr	-77.56	-8.64	-6.98
ypr	-77.56	-8.71	-6.91
ypr	-77.55	-8.84	-6.83
ypr	-77.55	-9.02	-6.69
ypr	-77.56	-9.19	-6.49
ypr	-77.59	-9.39	-6.32
ypr	-77.68	-9.64	-6.23
ypr	-77.85	-9.94	-6.15
ypr	-78.07	-10.30	-6.08
ypr	-78.29	-10.69	-6.06
ypr	-78.39	-11.18	-6.05
ypr	-78.44	-11.94	-6.16
ypr	-78.53	-12.96	-6.46
ypr	-78.66	-14.12	-6.86
ypr	-78.79	-15.25	-7.23
FIFO overflow!
ypr	-78.45	0.14	-6.72
ypr	-78.56	2.54	-6.97
ypr	-78.73	5.03	-7.20
ypr	-78.75	7.25	-6.98
ypr	-78.68	8.97	-6.22
ypr	-78.68	10.65	-6.00
ypr	-78.73	12.27	-5.96
ypr	-78.83	13.61	-6.13
ypr	-78.92	14.71	-6.01
ypr	-79.01	15.74	-6.05
ypr	-79.15	16.68	-6.38
